Year,Month,Sector,Hydroelectric Power,Geothermal Energy,Solar Energy,Wind Energy,Wood Energy,Waste Energy,"Fuel Ethanol, Excluding Denaturant",Biomass Losses and Co-products,Biomass Energy,Total Renewable Energy,Renewable Diesel Fuel,Other Biofuels,Conventional Hydroelectric Power,Biodiesel
1978,3,Electric Power,0,0.777,0,0,0.266,0.11,0,0,0.376,85.191,0,0,84.038,0
1978,3,Industrial,0.913,0,0,0,118.94,0,0,0,118.94,119.853,0,0,0,0
1978,3,Residential,0,0,0,0,52.815,0,0,0,0,52.815,0,0,0,0
1978,3,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,4,Commerical,0,0,0,0,0.973,0,0,0,0.973,0.973,0,0,0,0
1978,4,Electric Power,0,0.655,0,0,0.057,0.105,0,0,0.162,87.16,0,0,86.343,0
1978,4,Industrial,0.938,0,0,0,115.103,0,0,0,115.103,116.041,0,0,0,0
1978,4,Residential,0,0,0,0,51.111,0,0,0,0,51.111,0,0,0,0
1978,4,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,5,Commerical,0,0,0,0,1.005,0,0,0,1.005,1.005,0,0,0,0
1978,5,Electric Power,0,0.583,0,0,0.047,0.117,0,0,0.163,98.866,0,0,98.119,0
1978,5,Industrial,1.066,0,0,0,118.94,0,0,0,118.94,120.006,0,0,0,0
1978,5,Residential,0,0,0,0,52.815,0,0,0,0,52.815,0,0,0,0
1978,5,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,6,Commerical,0,0,0,0,0.973,0,0,0,0.973,0.973,0,0,0,0
1978,6,Electric Power,0,0.718,0,0,0.052,0.101,0,0,0.153,86.585,0,0,85.714,0
1978,6,Industrial,0.931,0,0,0,115.103,0,0,0,115.103,116.034,0,0,0,0
1978,6,Residential,0,0,0,0,51.111,0,0,0,0,51.111,0,0,0,0
1978,6,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,7,Commerical,0,0,0,0,1.005,0,0,0,1.005,1.005,0,0,0,0
1978,7,Electric Power,0,0.804,0,0,0.065,0.087,0,0,0.153,84.389,0,0,83.433,0
1978,7,Industrial,0.906,0,0,0,118.94,0,0,0,118.94,119.846,0,0,0,0
1978,7,Residential,0,0,0,0,52.815,0,0,0,0,52.815,0,0,0,0
1978,7,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,8,Commerical,0,0,0,0,1.005,0,0,0,1.005,1.005,0,0,0,0
1978,8,Electric Power,0,0.945,0,0,0.249,0.18,0,0,0.429,77.07,0,0,75.696,0
1978,8,Industrial,0.822,0,0,0,118.94,0,0,0,118.94,119.762,0,0,0,0
1978,8,Residential,0,0,0,0,52.815,0,0,0,0,52.815,0,0,0,0
1978,8,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,9,Commerical,0,0,0,0,0.973,0,0,0,0.973,0.973,0,0,0,0
1978,9,Electric Power,0,0.998,0,0,0.134,0.134,0,0,0.268,73.523,0,0,72.257,0
1978,9,Industrial,0.785,0,0,0,115.103,0,0,0,115.103,115.888,0,0,0,0
1978,9,Residential,0,0,0,0,51.111,0,0,0,0,51.111,0,0,0,0
1978,9,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,10,Commerical,0,0,0,0,1.005,0,0,0,1.005,1.005,0,0,0,0
1978,10,Electric Power,0,0.742,0,0,0.267,0.142,0,0,0.409,67.613,0,0,66.462,0
1978,10,Industrial,0.722,0,0,0,118.94,0,0,0,118.94,119.662,0,0,0,0
1978,10,Residential,0,0,0,0,52.815,0,0,0,0,52.815,0,0,0,0
1978,10,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,11,Commerical,0,0,0,0,0.973,0,0,0,0.973,0.973,0,0,0,0
1978,11,Electric Power,0,0.839,0,0,0.251,0.12,0,0,0.371,69.287,0,0,68.078,0
1978,11,Industrial,0.74,0,0,0,115.103,0,0,0,115.103,115.843,0,0,0,0
1978,11,Residential,0,0,0,0,51.111,0,0,0,0,51.111,0,0,0,0
1978,11,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,12,Commerical,0,0,0,0,1.005,0,0,0,1.005,1.005,0,0,0,0
1978,12,Electric Power,0,1.063,0,0,0.175,0.126,0,0,0.301,76.707,0,0,75.343,0
1978,12,Industrial,0.818,0,0,0,118.94,0,0,0,118.94,119.759,0,0,0,0
1978,12,Residential,0,0,0,0,52.815,0,0,0,0,52.815,0,0,0,0
1978,12,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,1,Commerical,0,0,0,0,1.173,0,0,0,1.173,1.173,0,0,0,0
1979,1,Electric Power,0,1.021,0,0,0.126,0.147,0,0,0.273,86.668,0,0,85.373,0
1979,1,Industrial,1.005,0,0,0,119.317,0,0,0,119.317,120.322,0,0,0,0
1979,1,Residential,0,0,0,0,61.837,0,0,0,0,61.837,0,0,0,0
1979,1,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,Commerical,0,0,0,0,1.06,0,0,0,1.06,1.06,0,0,0,0
1979,2,Electric Power,0,0.836,0,0,0.245,0.169,0,0,0.414,73.841,0,0,72.591,0
1979,2,Industrial,0.854,0,0,0,107.77,0,0,0,107.77,108.625,0,0,0,0
1979,2,Residential,0,0,0,0,55.852,0,0,0,0,55.852,0,0,0,0
1979,2,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,Commerical,0,0,0,0,1.173,0,0,0,1.173,1.173,0,0,0,0
1979,3,Electric Power,0,1.121,0,0,0.313,0.241,0,0,0.554,90.117,0,0,88.442,0
1979,3,Industrial,1.041,0,0,0,119.317,0,0,0,119.317,120.358,0,0,0,0
1979,3,Residential,0,0,0,0,61.837,0,0,0,0,61.837,0,0,0,0
1979,3,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,4,Commerical,0,0,0,0,1.135,0,0,0,1.135,1.135,0,0,0,0
1979,4,Electric Power,0,1.037,0,0,0.261,0.138,0,0,0.399,88.061,0,0,86.626,0
1979,4,Industrial,1.02,0,0,0,115.468,0,0,0,115.468,116.488,0,0,0,0
1979,4,Residential,0,0,0,0,59.842,0,0,0,0,59.842,0,0,0,0
1979,4,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,5,Commerical,0,0,0,0,1.173,0,0,0,1.173,1.173,0,0,0,0
1979,5,Electric Power,0,1.043,0,0,0.234,0.221,0,0,0.455,100.238,0,0,98.741,0
1979,5,Industrial,1.162,0,0,0,119.317,0,0,0,119.317,120.479,0,0,0,0
1979,5,Residential,0,0,0,0,61.837,0,0,0,0,61.837,0,0,0,0
1979,5,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,6,Commerical,0,0,0,0,1.135,0,0,0,1.135,1.135,0,0,0,0
1979,6,Electric Power,0,1.056,0,0,0.217,0.17,0,0,0.387,86.67,0,0,85.227,0
1979,6,Industrial,1.003,0,0,0,115.468,0,0,0,115.468,116.471,0,0,0,0
1979,6,Residential,0,0,0,0,59.842,0,0,0,0,59.842,0,0,0,0
1979,6,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,Commerical,0,0,0,0,1.173,0,0,0,1.173,1.173,0,0,0,0
1979,7,Electric Power,0,1.12,0,0,0.209,0.165,0,0,0.373,79.153,0,0,77.659,0
1979,7,Industrial,0.914,0,0,0,119.317,0,0,0,119.317,120.231,0,0,0,0
1979,7,Residential,0,0,0,0,61.837,0,0,0,0,61.837,0,0,0,0
1979,7,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,8,Commerical,0,0,0,0,1.173,0,0,0,1.173,1.173,0,0,0,0
1979,8,Electric Power,0,1.222,0,0,0.311,0.17,0,0,0.481,74.242,0,0,72.539,0
1979,8,Industrial,0.854,0,0,0,119.317,0,0,0,119.317,120.171,0,0,0,0
1979,8,Residential,0,0,0,0,61.837,0,0,0,0,61.837,0,0,0,0
1979,8,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,9,Commerical,0,0,0,0,1.135,0,0,0,1.135,1.135,0,0,0,0
1979,9,Electric Power,0,1.06,0,0,0.321,0.125,0,0,0.446,66.26,0,0,64.754,0
1979,9,Industrial,0.762,0,0,0,115.468,0,0,0,115.468,116.23,0,0,0,0
1979,9,Residential,0,0,0,0,59.842,0,0,0,0,59.842,0,0,0,0
1979,9,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,Commerical,0,0,0,0,1.173,0,0,0,1.173,1.173,0,0,0,0
1979,10,Electric Power,0,1.189,0,0,0.303,0.121,0,0,0.425,70.422,0,0,68.809,0
1979,10,Industrial,0.81,0,0,0,119.317,0,0,0,119.317,120.127,0,0,0,0
1979,10,Residential,0,0,0,0,61.837,0,0,0,0,61.837,0,0,0,0
1979,10,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,11,Commerical,0,0,0,0,1.135,0,0,0,1.135,1.135,0,0,0,0
1979,11,Electric Power,0,1.155,0,0,0.322,0.182,0,0,0.504,77.973,0,0,76.315,0
1979,11,Industrial,0.898,0,0,0,115.468,0,0,0,115.468,116.366,0,0,0,0
1979,11,Residential,0,0,0,0,59.842,0,0,0,0,59.842,0,0,0,0
1979,11,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,12,Commerical,0,0,0,0,1.173,0,0,0,1.173,1.173,0,0,0,0
1979,12,Electric Power,0,1.409,0,0,0.241,0.202,0,0,0.444,79.397,0,0,77.545,0
1979,12,Industrial,0.913,0,0,0,119.317,0,0,0,119.317,120.23,0,0,0,0
1979,12,Residential,0,0,0,0,61.837,0,0,0,0,61.837,0,0,0,0
1979,12,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,1,Commerical,0,0,0,0,1.779,0,0,0,1.779,1.779,0,0,0,0
1980,1,Electric Power,0,1.148,0,0,0.321,0.216,0,0,0.537,87.934,0,0,86.249,0
1980,1,Industrial,0.995,0,0,0,135.519,0,0,0,135.519,136.514,0,0,0,0
1980,1,Residential,0,0,0,0,71.995,0,0,0,0,71.995,0,0,0,0
1980,1,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,2,Commerical,0,0,0,0,1.664,0,0,0,1.664,1.664,0,0,0,0
1980,2,Electric Power,0,1.103,0,0,0.327,0.193,0,0,0.521,74.564,0,0,72.94,0
1980,2,Industrial,0.841,0,0,0,126.776,0,0,0,126.776,127.617,0,0,0,0
1980,2,Residential,0,0,0,0,67.35,0,0,0,0,67.35,0,0,0,0
1980,2,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,3,Commerical,0,0,0,0,1.779,0,0,0,1.779,1.779,0,0,0,0
1980,3,Electric Power,0,1.225,0,0,0.305,0.129,0,0,0.435,84.681,0,0,83.021,0
1980,3,Industrial,0.957,0,0,0,135.519,0,0,0,135.519,136.476,0,0,0,0
1980,3,Residential,0,0,0,0,71.995,0,0,0,0,71.995,0,0,0,0
1980,3,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,4,Commerical,0,0,0,0,1.721,0,0,0,1.721,1.721,0,0,0,0
1980,4,Electric Power,0,1.284,0,0,0.227,0.127,0,0,0.353,89.489,0,0,87.852,0
1980,4,Industrial,1.013,0,0,0,131.148,0,0,0,131.148,132.16,0,0,0,0
1980,4,Residential,0,0,0,0,69.672,0,0,0,0,69.672,0,0,0,0
1980,4,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,5,Commerical,0,0,0,0,1.779,0,0,0,1.779,1.779,0,0,0,0
1980,5,Electric Power,0,1.512,0,0,0.102,0.154,0,0,0.256,100.254,0,0,98.487,0
1980,5,Industrial,1.135,0,0,0,135.519,0,0,0,135.519,136.655,0,0,0,0
1980,5,Residential,0,0,0,0,71.995,0,0,0,0,71.995,0,0,0,0
1980,5,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,6,Commerical,0,0,0,0,1.721,0,0,0,1.721,1.721,0,0,0,0
1980,6,Electric Power,0,1.459,0,0,0.068,0.114,0,0,0.183,96.004,0,0,94.363,0
1980,6,Industrial,1.088,0,0,0,131.148,0,0,0,131.148,132.235,0,0,0,0
1980,6,Residential,0,0,0,0,69.672,0,0,0,0,69.672,0,0,0,0
1980,6,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,7,Commerical,0,0,0,0,1.779,0,0,0,1.779,1.779,0,0,0,0
1980,7,Electric Power,0,1.534,0,0,0.156,0.106,0,0,0.262,85.284,0,0,83.488,0
1980,7,Industrial,0.96,0,0,0,135.519,0,0,0,135.519,136.48,0,0,0,0
1980,7,Residential,0,0,0,0,71.995,0,0,0,0,71.995,0,0,0,0
1980,7,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,8,Commerical,0,0,0,0,1.779,0,0,0,1.779,1.779,0,0,0,0
1980,8,Electric Power,0,1.639,0,0,0.252,0.131,0,0,0.382,71.733,0,0,69.712,0
1980,8,Industrial,0.805,0,0,0,135.519,0,0,0,135.519,136.325,0,0,0,0
1980,8,Residential,0,0,0,0,71.995,0,0,0,0,71.995,0,0,0,0
1980,8,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,9,Commerical,0,0,0,0,1.721,0,0,0,1.721,1.721,0,0,0,0
1980,9,Electric Power,0,1.48,0,0,0.249,0.115,0,0,0.364,64.936,0,0,63.092,0
1980,9,Industrial,0.727,0,0,0,131.148,0,0,0,131.148,131.875,0,0,0,0
1980,9,Residential,0,0,0,0,69.672,0,0,0,0,69.672,0,0,0,0
1980,9,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,10,Commerical,0,0,0,0,1.779,0,0,0,1.779,1.779,0,0,0,0
1980,10,Electric Power,0,1.681,0,0,0.31,0.115,0,0,0.424,63.063,0,0,60.958,0
1980,10,Industrial,0.703,0,0,0,135.519,0,0,0,135.519,136.222,0,0,0,0
1980,10,Residential,0,0,0,0,71.995,0,0,0,0,71.995,0,0,0,0
1980,10,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,11,Commerical,0,0,0,0,1.721,0,0,0,1.721,1.721,0,0,0,0
1980,11,Electric Power,0,1.643,0,0,0.29,0.114,0,0,0.404,67.616,0,0,65.569,0
1980,11,Industrial,0.756,0,0,0,131.148,0,0,0,131.148,131.903,0,0,0,0
1980,11,Residential,0,0,0,0,69.672,0,0,0,0,69.672,0,0,0,0
1980,11,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,12,Commerical,0,0,0,0,1.779,0,0,0,1.779,1.779,0,0,0,0
1980,12,Electric Power,0,1.602,0,0,0.254,0.125,0,0,0.379,78.034,0,0,76.053,0
1980,12,Industrial,0.805,0,0,0,135.519,0,0,0,135.519,136.324,0,0,0,0
1980,12,Residential,0,0,0,0,71.995,0,0,0,0,71.995,0,0,0,0
1980,12,Transportation,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,1,Commerical,0,0,0,0,1.784,0,0.004,0,1.788,1.788,0,0,0,0
1981,1,Electric Power,0,1.725,0,0,0.254,0.11,0,0,0.365,78.308,0,0,76.219,0
1981,1,Industrial,0.995,0,0,0,136.06,7.365,0.007,0.498,143.93,144.925,0,0,0,0
1981,1,Residential,0,0,0,0,73.89,0,0,0,0,73.89,0,0,0,0
1981,1,Transportation,0,0,0,0,0,0,0.571,0,0.571,0,0,0,0,0
1981,2,Commerical,0,0,0,0,1.611,0,0.004,0,1.615,1.615,0,0,0,0
1981,2,Electric Power,0,1.525,0,0,0.284,0.092,0,0,0.376,73.891,0,0,71.99,0
1981,2,Industrial,0.841,0,0,0,122.893,6.652,0.007,0.45,130.002,130.843,0,0,0,0
1981,2,Residential,0,0,0,0,66.74,0,0,0,0,66.74,0,0,0,0
1981,2,Transportation,0,0,0,0,0,0,0.516,0,0.516,0,0,0,0,0
1981,3,Commerical,0,0,0,0,1.784,0,0.004,0,1.788,1.788,0,0,0,0
1981,3,Electric Power,0,1.71,0,0,0.308,0.107,0,0,0.415,72.318,0,0,70.193,0
1981,3,Industrial,0.957,0,0,0,136.06,7.365,0.007,0.498,143.93,144.888,0,0,0,0
1981,3,Residential,0,0,0,0,73.89,0,0,0,0,73.89,0,0,0,0
1981,3,Transportation,0,0,0,0,0,0,0.571,0,0.571,0,0,0,0,0
1981,4,Commerical,0,0,0,0,1.726,0,0.004,0,1.73,1.73,0,0,0,0
1981,4,Electric Power,0,1.579,0,0,0.291,0.099,0,0,0.39,72.674,0,0,70.706,0
1981,4,Industrial,1.013,0,0,0,131.671,7.128,0.007,0.482,139.288,140.3,0,0,0,0
1981,4,Residential,0,0,0,0,71.507,0,0,0,0,71.507,0,0,0,0
1981,4,Transportation,0,0,0,0,0,0,0.553,0,0.553,0,0,0,0,0
1981,5,Commerical,0,0,0,0,1.784,0,0.004,0,1.788,1.788,0,0,0,0
1981,5,Electric Power,0,1.564,0,0,0.149,0.104,0,0,0.253,83.982,0,0,82.165,0
1981,5,Industrial,1.135,0,0,0,136.06,7.365,0.007,0.498,143.93,145.066,0,0,0,0
1981,5,Residential,0,0,0,0,73.89,0,0,0,0,73.89,0,0,0,0
1981,5,Transportation,0,0,0,0,0,0,0.571,0,0.571,0,0,0,0,0
1981,6,Commerical,0,0,0,0,1.726,0,0.004,0,1.73,1.73,0,0,0,0
1981,6,Electric Power,0,1.561,0,0,0.072,0.089,0,0,0.16,91.695,0,0,89.974,0
1981,6,Industrial,1.088,0,0,0,131.671,7.128,0.007,0.482,139.288,140.375,0,0,0,0
1981,6,Residential,0,0,0,0,71.507,0,0,0,0,71.507,0,0,0,0
1981,6,Transportation,0,0,0,0,0,0,0.553,0,0.553,0,0,0,0,0
1981,7,Commerical,0,0,0,0,1.784,0,0.004,0,1.788,1.788,0,0,0,0
1981,7,Electric Power,0,1.716,0,0,0.104,0.108,0,0,0.212,87.681,0,0,85.753,0
1981,7,Industrial,0.96,0,0,0,136.06,7.365,0.007,0.498,143.93,144.891,0,0,0,0
1981,7,Residential,0,0,0,0,73.89,0,0,0,0,73.89,0,0,0,0
1981,7,Transportation,0,0,0,0,0,0,0.571,0,0.571,0,0,0,0,0
1981,8,Commerical,0,0,0,0,1.784,0,0.004,0,1.788,1.788,0,0,0,0
1981,8,Electric Power,0,1.695,0,0,0.112,0.136,0,0,0.248,75.693,0,0,73.75,0
1981,8,Industrial,0.805,0,0,0,136.06,7.365,0.007,0.498,143.93,144.736,0,0,0,0
1981,8,Residential,0,0,0,0,73.89,0,0,0,0,73.89,0,0,0,0
1981,8,Transportation,0,0,0,0,0,0,0.571,0,0.571,0,0,0,0,0
1981,9,Commerical,0,0,0,0,1.726,0,0.004,0,1.73,1.73,0,0,0,0
1981,9,Electric Power,0,1.705,0,0,0.244,0.159,0,0,0.403,62.915,0,0,60.807,0
1981,9,Industrial,0.727,0,0,0,131.671,7.128,0.007,0.482,139.288,140.015,0,0,0,0
1981,9,Residential,0,0,0,0,71.507,0,0,0,0,71.507,0,0,0,0
1981,9,Transportation,0,0,0,0,0,0,0.553,0,0.553,0,0,0,0,0
1981,10,Commerical,0,0,0,0,1.784,0,0.004,0,1.788,1.788,0,0,0,0
1981,10,Electric Power,0,1.682,0,0,0.27,0.132,0,0,0.402,63.802,0,0,61.718,0
1981,10,Industrial,0.703,0,0,0,136.06,7.365,0.007,0.498,143.93,144.633,0,0,0,0
1981,10,Residential,0,0,0,0,73.89,0,0,0,0,73.89,0,0,0,0
1981,10,Transportation,0,0,0,0,0,0,0.571,0,0.571,0,0,0,0,0
1981,11,Commerical,0,0,0,0,1.726,0,0.004,0,1.73,1.73,0,0,0,0
1981,11,Electric Power,0,1.468,0,0,0.262,0.098,0,0,0.36,66.531,0,0,64.703,0
1981,11,Industrial,0.756,0,0,0,131.671,7.128,0.007,0.482,139.288,140.043,0,0,0,0
1981,11,Residential,0,0,0,0,71.507,0,0,0,0,71.507,0,0,0,0
1981,11,Transportation,0,0,0,0,0,0,0.553,0,0.553,0,0,0,0,0
1981,12,Commerical,0,0,0,0,1.784,0,0.004,0,1.788,1.788,0,0,0,0
1981,12,Electric Power,0,1.473,0,0,0.214,0.047,0,0,0.261,83.208,0,0,81.474,0
1981,12,Industrial,0.805,0,0,0,136.06,7.365,0.007,0.498,143.93,144.735,0,0,0,0
1981,12,Residential,0,0,0,0,73.89,0,0,0,0,73.89,0,0,0,0
1981,12,Transportation,0,0,0,0,0,0,0.571,0,0.571,0,0,0,0,0
1982,1,Commerical,0,0,0,0,1.868,0,0.011,0,1.88,1.88,0,0,0,0
1982,1,Electric Power,0,1.297,0,0,0.197,0.128,0,0,0.325,93.389,0,0,91.768,0
1982,1,Industrial,0.995,0,0,0,128.756,9.996,0.017,1.341,140.11,141.105,0,0,0,0
1982,1,Residential,0,0,0,0,82.384,0,0,0,0,82.384,0,0,0,0
1982,1,Transportation,0,0,0,0,0,0,1.553,0,1.553,0,0,0,0,0
1982,2,Commerical,0,0,0,0,1.688,0,0.01,0,1.698,1.698,0,0,0,0
1982,2,Electric Power,0,1.193,0,0,0.204,0.109,0,0,0.313,92.572,0,0,91.066,0
1982,2,Industrial,0.841,0,0,0,116.296,9.029,0.016,1.211,126.551,127.392,0,0,0,0
1982,2,Residential,0,0,0,0,74.411,0,0,0,0,74.411,0,0,0,0
1982,2,Transportation,0,0,0,0,0,0,1.403,0,1.403,0,0,0,0,0
1982,3,Commerical,0,0,0,0,1.868,0,0.011,0,1.88,1.88,0,0,0,0
1982,3,Electric Power,0,1.051,0,0,0.124,0.107,0,0,0.231,103.248,0,0,101.967,0
1982,3,Industrial,0.957,0,0,0,128.756,9.996,0.017,1.341,140.11,141.067,0,0,0,0
1982,3,Residential,0,0,0,0,82.384,0,0,0,0,82.384,0,0,0,0
1982,3,Transportation,0,0,0,0,0,0,1.553,0,1.553,0,0,0,0,0
1982,4,Commerical,0,0,0,0,1.808,0,0.011,0,1.819,1.819,0,0,0,0
1982,4,Electric Power,0,1.06,0,0,0.103,0.08,0,0,0.183,96.532,0,0,95.29,0
1982,4,Industrial,1.013,0,0,0,124.603,9.673,0.017,1.297,135.59,136.603,0,0,0,0
1982,4,Residential,0,0,0,0,79.726,0,0,0,0,79.726,0,0,0,0
1982,4,Transportation,0,0,0,0,0,0,1.503,0,1.503,0,0,0,0,0
1982,5,Commerical,0,0,0,0,1.868,0,0.011,0,1.88,1.88,0,0,0,0
1982,5,Electric Power,0,1.231,0,0,0.093,0.117,0,0,0.209,96.878,0,0,95.437,0
1982,5,Industrial,1.135,0,0,0,128.756,9.996,0.017,1.341,140.11,141.245,0,0,0,0
1982,5,Residential,0,0,0,0,82.384,0,0,0,0,82.384,0,0,0,0
1982,5,Transportation,0,0,0,0,0,0,1.553,0,1.553,0,0,0,0,0
1982,6,Commerical,0,0,0,0,1.808,0,0.011,0,1.819,1.819,0,0,0,0
1982,6,Electric Power,0,1.487,0,0,0.118,0.111,0,0,0.228,97.09,0,0,95.375,0
1982,6,Industrial,1.088,0,0,0,124.603,9.673,0.017,1.297,135.59,136.678,0,0,0,0
1982,6,Residential,0,0,0,0,79.726,0,0,0,0,79.726,0,0,0,0
1982,6,Transportation,0,0,0,0,0,0,1.503,0,1.503,0,0,0,0,0
1982,7,Commerical,0,0,0,0,1.868,0,0.011,0,1.88,1.88,0,0,0,0
1982,7,Electric Power,0,1.564,0,0,0.137,0.139,0,0,0.276,94.967,0,0,93.127,0
1982,7,Industrial,0.96,0,0,0,128.756,9.996,0.017,1.341,140.11,141.07,0,0,0,0
1982,7,Residential,0,0,0,0,82.384,0,0,0,0,82.384,0,0,0,0
1982,7,Transportation,0,0,0,0,0,0,1.553,0,1.553,0,0,0,0,0
1982,8,Commerical,0,0,0,0,1.868,0,0.011,0,1.88,1.88,0,0,0,0
1982,8,Electric Power,0,1.559,0,0,0.15,0.091,0,0,0.242,83.328,0,0,81.528,0
1982,8,Industrial,0.805,0,0,0,128.756,9.996,0.017,1.341,140.11,140.915,0,0,0,0
1982,8,Residential,0,0,0,0,82.384,0,0,0,0,82.384,0,0,0,0
1982,8,Transportation,0,0,0,0,0,0,1.553,0,1.553,0,0,0,0,0
1982,9,Commerical,0,0,0,0,1.808,0,0.011,0,1.819,1.819,0,0,0,0
1982,9,Electric Power,0,1.495,0,0,0.227,0.082,0,0,0.309,69.689,0,0,67.885,0
1982,9,Industrial,0.727,0,0,0,124.603,9.673,0.017,1.297,135.59,136.318,0,0,0,0
1982,9,Residential,0,0,0,0,79.726,0,0,0,0,79.726,0,0,0,0
1982,9,Transportation,0,0,0,0,0,0,1.503,0,1.503,0,0,0,0,0
1982,10,Commerical,0,0,0,0,1.868,0,0.011,0,1.88,1.88,0,0,0,0
1982,10,Electric Power,0,1.592,0,0,0.324,0.123,0,0,0.447,69.427,0,0,67.388,0
1982,10,Industrial,0.703,0,0,0,128.756,9.996,0.017,1.341,140.11,140.813,0,0,0,0
1982,10,Residential,0,0,0,0,82.384,0,0,0,0,82.384,0,0,0,0
1982,10,Transportation,0,0,0,0,0,0,1.553,0,1.553,0,0,0,0,0
1982,11,Commerical,0,0,0,0,1.808,0,0.011,0,1.819,1.819,0,0,0,0
1982,11,Electric Power,0,1.672,0,0,0.21,0.099,0,0,0.309,81.47,0,0,79.489,0
1982,11,Industrial,0.756,0,0,0,124.603,9.673,0.017,1.297,135.59,136.346,0,0,0,0
1982,11,Residential,0,0,0,0,79.726,0,0,0,0,79.726,0,0,0,0
1982,11,Transportation,0,0,0,0,0,0,1.503,0,1.503,0,0,0,0,0
1982,12,Commerical,0,0,0,0,1.868,0,0.011,0,1.88,1.88,0,0,0,0
1982,12,Electric Power,0,1.323,0,0,0.161,0.122,0,0,0.283,96.323,0,0,94.717,0
1982,12,Industrial,0.805,0,0,0,128.756,9.996,0.017,1.341,140.11,140.915,0,0,0,0
1982,12,Residential,0,0,0,0,82.384,0,0,0,0,82.384,0,0,0,0
1982,12,Transportation,0,0,0,0,0,0,1.553,0,1.553,0,0,0,0,0
1983,1,Commerical,0,0,0,0,1.868,0,0.023,0,1.892,1.892,0,0,0,0
1983,1,Electric Power,0,1.65,0,0.001,0.14,0.097,0,0,0.237,101.636,0,0,99.748,0
1983,1,Industrial,0.995,0,0,0,143.534,13.189,0.026,2.45,159.199,160.194,0,0,0,0
1983,1,Residential,0,0,0,0,82.384,0,0,0,0,82.384,0,0,0,0
1983,1,Transportation,0,0,0,0,0,0,2.864,0,2.864,0,0,0,0,0
1983,2,Commerical,0,0,0,0,1.688,0,0.021,0,1.709,1.709,0,0,0,0
1983,2,Electric Power,0,1.269,0,0,0.128,0.111,0,0,0.239,96.873,0,0,95.365,0
1983,2,Industrial,0.841,0,0,0,129.644,11.913,0.023,2.213,143.792,144.633,0,0,0,0
1983,2,Residential,0,0,0,0,74.411,0,0,0,0,74.411,0,0,0,0
1983,2,Transportation,0,0,0,0,0,0,2.587,0,2.587,0,0,0,0,0
1983,3,Commerical,0,0,0,0,1.868,0,0.023,0,1.892,1.892,0,0,0,0
1983,3,Electric Power,0,1.463,0,0.001,0.152,0.12,0,0,0.272,105.127,0,0,103.391,0
1983,3,Industrial,0.957,0,0,0,143.534,13.189,0.026,2.45,159.199,160.156,0,0,0,0
1983,3,Residential,0,0,0,0,82.384,0,0,0,0,82.384,0,0,0,0
1983,3,Transportation,0,0,0,0,0,0,2.864,0,2.864,0,0,0,0,0
1983,4,Commerical,0,0,0,0,1.808,0,0.023,0,1.831,1.831,0,0,0,0
1983,4,Electric Power,0,1.371,0,0.001,0.122,0.112,0,0,0.234,103.927,0,0,102.321,0
